Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,TSF,T+F,Group,Species,Coverage
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Andropogon ternarius,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Aristida stricta,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Woody,Baccharis halimifolia,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Cirsium spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Sedge,Cyperus spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Dichanthelium spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Dichondra spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Digitaria spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Eragrostis spectabilis,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Erigeron canadensis,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Galactia spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Gamochaeta spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Liatris gracilis,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Oenothera laciniata,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Phytolacca americana,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Pityopsis graminifolia,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Woody,Rubus spp.,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Solanum viarum,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Grass,Sorghastrum secundum,0
3,2023-10-30,1,14,1-14-Tw,Tw,Sp,143,Tw-Sp,Forb,Urtica dioica,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Eragrostis spectabilis,8
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Pityopsis graminifolia,8
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Bare,Bareground,5
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Liatris gracilis,5
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Sorghastrum secundum,5
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Paspalum setaceum,4
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Andropogon ternarius,3
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Aristida stricta,3
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Cynodon dactylon,3
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Paspalum notatum,3
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Crotalaria rotundifolia,2
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Sedge,Cyperus spp.,2
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Lactuca canadensis,1
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Richardia spp.,1
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Rumex hastatulus,1
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Andropogon virginicus,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Woody,Baccharis halimifolia,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Cirsium spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Sedge,Cyperus esculentus,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Dichanthelium spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Dichondra spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Digitaria spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Erigeron canadensis,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Galactia spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Gamochaeta spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Indigofera hirsuta,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Oenothera laciniata,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Oxalis corniculata,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Phytolacca americana,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Woody,Rubus spp.,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Solanum viarum,0
3,2023-10-30,1,15,1-15-S,S,Sp,143,S-Sp,Forb,Urtica dioica,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Indigofera hirsuta,8
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Eremochloa ophiuroides,7
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Paspalum notatum,7
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Cynodon dactylon,6
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Bare,Bareground,5
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Paspalum setaceum,4
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Rumex hastatulus,4
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Oxalis corniculata,3
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Richardia spp.,3
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Bulbostylis spp.,2
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Cyperus esculentus,1
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Cyperus spp.,1
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Lactuca canadensis,1
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Andropogon ternarius,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Andropogon virginicus,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Aristida stricta,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Baccharis halimifolia,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Cirsium spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Crotalaria rotundifolia,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Dichanthelium spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Dichondra spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Digitaria spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Eragrostis spectabilis,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Erigeron canadensis,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Galactia spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Gamochaeta spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Liatris gracilis,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Oenothera laciniata,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Phytolacca americana,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Pityopsis graminifolia,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Rubus spp.,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Solanum viarum,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Sorghastrum secundum,0
3,2023-10-30,1,16,1-16-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Urtica dioica,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Cynodon dactylon,8
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Eragrostis spectabilis,7
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Bare,Bareground,6
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Sedge,Cyperus spp.,5
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Pityopsis graminifolia,5
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Sorghastrum secundum,5
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Sedge,Cyperus esculentus,4
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Richardia spp.,3
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Aristida stricta,2
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Liatris gracilis,2
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Paspalum notatum,2
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Paspalum setaceum,2
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Galactia spp.,1
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Andropogon ternarius,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Andropogon virginicus,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Woody,Baccharis halimifolia,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Cirsium spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Crotalaria rotundifolia,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Dichanthelium spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Dichondra spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Digitaria spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Erigeron canadensis,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Gamochaeta spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Indigofera hirsuta,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Lactuca canadensis,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Oenothera laciniata,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Oxalis corniculata,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Phytolacca americana,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Polypremum procumbens,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Raphanus raphanistrum,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Woody,Rubus spp.,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Rumex hastatulus,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Solanum viarum,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Urtica dioica,0
3,2023-10-31,6,1,6-1-S,S,Sp,143,S-Sp,Forb,Verbena spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Cynodon dactylon,9
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Woody,Eupatorium capilifolium,5
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Paspalum setaceum,5
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Lactuca canadensis,4
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Sedge,Cyperus spp.,3
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Paspalum notatum,3
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Richardia spp.,2
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Bare,Bareground,1
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Andropogon ternarius,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Andropogon virginicus,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Aristida stricta,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Woody,Baccharis halimifolia,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Cirsium spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Crotalaria rotundifolia,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Sedge,Cyperus esculentus,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Dichanthelium spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Dichondra spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Digitaria spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Eragrostis spectabilis,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Erigeron canadensis,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Galactia spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Gamochaeta spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Indigofera hirsuta,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Liatris gracilis,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Oenothera laciniata,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Oxalis corniculata,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Phytolacca americana,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Pityopsis graminifolia,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Polypremum procumbens,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Raphanus raphanistrum,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Woody,Rubus spp.,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Rumex hastatulus,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Solanum viarum,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Grass,Sorghastrum secundum,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Urtica dioica,0
3,2023-10-31,6,2,6-2-Tw,Tw,Sp,143,Tw-Sp,Forb,Verbena spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Cynodon dactylon,9
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Paspalum setaceum,5
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Bare,Bareground,3
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Cyperus spp.,3
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Richardia spp.,3
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Paspalum notatum,2
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Andropogon ternarius,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Andropogon virginicus,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Aristida stricta,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Baccharis halimifolia,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Cirsium spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Crotalaria rotundifolia,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Sedge,Cyperus esculentus,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Dichanthelium spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Dichondra spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Digitaria spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Eragrostis spectabilis,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Erigeron canadensis,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Galactia spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Gamochaeta spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Indigofera hirsuta,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Lactuca canadensis,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Liatris gracilis,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Oenothera laciniata,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Oxalis corniculata,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Phytolacca americana,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Pityopsis graminifolia,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Polypremum procumbens,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Raphanus raphanistrum,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Woody,Rubus spp.,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Rumex hastatulus,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Solanum viarum,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Grass,Sorghastrum secundum,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Urtica dioica,0
3,2023-10-31,6,3,6-3-Tsp,Tsp,Sp,143,Tsp-Sp,Forb,Verbena spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Cynodon dactylon,9
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Paspalum notatum,6
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Paspalum setaceum,4
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Sedge,Cyperus spp.,3
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Richardia spp.,3
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Bare,Bareground,2
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Andropogon ternarius,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Andropogon virginicus,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Aristida stricta,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Woody,Baccharis halimifolia,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Sedge,Bulbostylis spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Cirsium spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Crotalaria rotundifolia,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Crotalaria spectabilis,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Sedge,Cyperus esculentus,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Dichanthelium spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Dichondra spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Digitaria spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Eragrostis spectabilis,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Grass,Eremochloa ophiuroides,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Erigeron canadensis,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Woody,Eupatorium capilifolium,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Galactia spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Gamochaeta spp.,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Indigofera hirsuta,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Lactuca canadensis,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Liatris gracilis,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Woody,Liquidambar styraciflua,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Oenothera laciniata,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Oxalis corniculata,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Phyllanthus urinaria,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Phytolacca americana,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Pityopsis graminifolia,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Polypremum procumbens,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Forb,Raphanus raphanistrum,0
3,2023-10-31,6,4,6-4-C,C,Sp,143,C-Sp,Woody,Rubus spp.,0
