Year,Date,Plot,Sub_Plot,ID,Treatment,Fire,T+F,Group,Native,Species,Coverage
2,2022-10-16,5,14,5-14-C,C,C,C-C,Woody,Native,Rubus spp.,3
2,2022-10-16,5,14,5-14-C,C,C,C-C,Bare,UK,Bareground,2
2,2022-10-16,4,3,4-3-C,C,W,C-W,Forb,Native,Dichondra spp.,2
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Rumex hastatulus,2
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Andropogon ternarius,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Andropogon virginicus,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Aristida beyrichiana,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Sedge,Native,Bulbostylis spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Cirsium spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Crotalaria rotundifolia,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Sedge,Non-native,Cyperus esculentus,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Dichanthelium spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Digitaria spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Eragrostis spectabilis,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Non-native,Eremochloa ophiuroides,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Erigeron canadensis,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Galactia spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Gamochaeta spp.,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Lactuca canadensis,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Liatris gracilis,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Oenothera laciniata,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Phytolacca americana,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Pityopsis trayci,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Polypremum procumbens,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Native,Solanum viarum,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Grass,Native,Sorghastrum secundum,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Non-native,Urtica dioica,0
2,2022-10-16,5,14,5-14-C,C,C,C-C,Forb,Non-native,Verbena spp.,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Eragrostis spectabilis,8
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Sorghastrum secundum,7
2,2022-10-16,5,15,5-15-S,S,C,S-C,Woody,Native,Eupatorium capilifolium,4
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Pityopsis trayci,5
2,2022-10-16,5,15,5-15-S,S,C,S-C,Woody,Native,Rubus spp.,4
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Liatris gracilis,3
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Oxalis corniculata,3
2,2022-10-16,5,15,5-15-S,S,C,S-C,Sedge,Native,Cyperus spp.,2
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Dichondra spp.,2
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Andropogon ternarius,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Aristida beyrichiana,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Bare,UK,Bareground,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Crotalaria rotundifolia,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Non-native,Cynodon dactylon,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Dichanthelium spp.,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Erigeron canadensis,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Lactuca canadensis,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Non-native,Paspalum notatum,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Paspalum setaceum,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Richardia spp.,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Rumex hastatulus,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Andropogon virginicus,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Sedge,Native,Bulbostylis spp.,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Cirsium spp.,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Sedge,Non-native,Cyperus esculentus,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Native,Digitaria spp.,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Grass,Non-native,Eremochloa ophiuroides,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Galactia spp.,1
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Gamochaeta spp.,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Indigofera hirsuta,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Oenothera laciniata,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Phytolacca americana,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Polypremum procumbens,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Native,Solanum viarum,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Urtica dioica,0
2,2022-10-16,5,15,5-15-S,S,C,S-C,Forb,Non-native,Verbena spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Bare,UK,Bareground,8
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Cynodon dactylon,5
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Indigofera hirsuta,5
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Sedge,Native,Cyperus spp.,4
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Dichondra spp.,4
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Polypremum procumbens,4
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Woody,Native,Rubus spp.,4
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Sedge,Native,Bulbostylis spp.,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Gamochaeta spp.,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Lactuca canadensis,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Oxalis corniculata,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Paspalum notatum,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Paspalum setaceum,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Rumex hastatulus,1
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Andropogon ternarius,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Andropogon virginicus,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Aristida beyrichiana,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Cirsium spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Crotalaria rotundifolia,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Sedge,Non-native,Cyperus esculentus,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Dichanthelium spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Digitaria spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Eragrostis spectabilis,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Non-native,Eremochloa ophiuroides,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Erigeron canadensis,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Woody,Native,Eupatorium capilifolium,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Galactia spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Liatris gracilis,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Oenothera laciniata,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Phytolacca americana,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Pityopsis trayci,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Richardia spp.,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Native,Solanum viarum,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Grass,Native,Sorghastrum secundum,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Urtica dioica,0
2,2022-10-16,5,16,5-16-Tsp,Tsp,C,Tsp-C,Forb,Non-native,Verbena spp.,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Eragrostis spectabilis,9
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Sorghastrum secundum,6
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Lactuca canadensis,3
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Pityopsis trayci,3
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Crotalaria rotundifolia,2
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Dichondra spp.,2
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Liatris gracilis,2
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Oxalis corniculata,2
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Rumex hastatulus,2
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Andropogon ternarius,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Aristida beyrichiana,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Bare,UK,Bareground,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Non-native,Cynodon dactylon,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Sedge,Non-native,Cyperus esculentus,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Sedge,Native,Cyperus spp.,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Dichanthelium spp.,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Non-native,Eremochloa ophiuroides,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Erigeron canadensis,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Galactia spp.,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Gamochaeta spp.,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Non-native,Paspalum notatum,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Paspalum setaceum,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Richardia spp.,1
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Andropogon virginicus,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Sedge,Native,Bulbostylis spp.,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Cirsium spp.,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Grass,Native,Digitaria spp.,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Woody,Native,Eupatorium capilifolium,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Indigofera hirsuta,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Oenothera laciniata,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Phytolacca americana,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Polypremum procumbens,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Woody,Native,Rubus spp.,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Native,Solanum viarum,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Urtica dioica,0
2,2022-10-16,6,1,6-1-S,S,Sp,S-Sp,Forb,Non-native,Verbena spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Non-native,Paspalum notatum,7
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Non-native,Cynodon dactylon,6
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Paspalum setaceum,6
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Oxalis corniculata,5
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Dichondra spp.,4
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Lactuca canadensis,4
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Rumex hastatulus,3
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Bare,UK,Bareground,2
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Sedge,Native,Cyperus spp.,2
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Non-native,Eremochloa ophiuroides,2
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Woody,Native,Eupatorium capilifolium,2
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Richardia spp.,2
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Sedge,Native,Bulbostylis spp.,1
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Sedge,Non-native,Cyperus esculentus,1
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Erigeron canadensis,1
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Andropogon ternarius,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Andropogon virginicus,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Aristida beyrichiana,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Cirsium spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Crotalaria rotundifolia,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Dichanthelium spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Digitaria spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Eragrostis spectabilis,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Galactia spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Gamochaeta spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Indigofera hirsuta,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Liatris gracilis,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Oenothera laciniata,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Phytolacca americana,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Pityopsis trayci,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Polypremum procumbens,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Woody,Native,Rubus spp.,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Native,Solanum viarum,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Grass,Native,Sorghastrum secundum,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Urtica dioica,0
2,2022-10-16,6,2,6-2-Tw,Tw,Sp,Tw-Sp,Forb,Non-native,Verbena spp.,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Non-native,Cynodon dactylon,7
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Dichondra spp.,7
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Crotalaria spectabilis,6
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Oxalis corniculata,6
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Bare,UK,Bareground,5
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Sedge,Native,Cyperus spp.,4
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Non-native,Paspalum notatum,4
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Paspalum setaceum,4
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Lactuca canadensis,3
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Richardia spp.,3
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Rumex hastatulus,2
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Sedge,Native,Bulbostylis spp.,1
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Sedge,Non-native,Cyperus esculentus,1
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Dichanthelium spp.,1
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Erigeron canadensis,1
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Gamochaeta spp.,1
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Andropogon ternarius,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Andropogon virginicus,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Aristida beyrichiana,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Cirsium spp.,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Crotalaria rotundifolia,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Digitaria spp.,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Eragrostis spectabilis,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Non-native,Eremochloa ophiuroides,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Woody,Native,Eupatorium capilifolium,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Galactia spp.,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Indigofera hirsuta,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Liatris gracilis,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Woody,Native,Liquidambar styraciflua,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Oenothera laciniata,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Phyllanthus urinaria,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Phytolacca americana,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Pityopsis trayci,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Polypremum procumbens,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Raphanus raphanistrum,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Woody,Native,Rubus spp.,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Native,Solanum viarum,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Grass,Native,Sorghastrum secundum,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Urtica dioica,0
2,2022-10-16,6,3,6-3-Tsp,Tsp,Sp,Tsp-Sp,Forb,Non-native,Verbena spp.,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Non-native,Paspalum notatum,8
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Paspalum setaceum,6
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Lactuca canadensis,4
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Non-native,Richardia spp.,4
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Non-native,Cynodon dactylon,3
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Sedge,Native,Cyperus spp.,3
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Gamochaeta spp.,3
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Non-native,Indigofera hirsuta,3
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Oxalis corniculata,3
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Bare,UK,Bareground,2
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Dichanthelium spp.,2
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Non-native,Eremochloa ophiuroides,2
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Erigeron canadensis,2
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Rumex hastatulus,2
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Sedge,Native,Bulbostylis spp.,1
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Sedge,Non-native,Cyperus esculentus,1
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Andropogon ternarius,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Andropogon virginicus,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Aristida beyrichiana,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Woody,Native,Baccharis halimifolia,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Cirsium spp.,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Crotalaria rotundifolia,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Non-native,Crotalaria spectabilis,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Digitaria spp.,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Grass,Native,Eragrostis spectabilis,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Woody,Native,Eupatorium capilifolium,0
2,2022-10-16,6,4,6-4-C,C,Sp,C-Sp,Forb,Native,Galactia spp.,0
